0.05482233688235283,0.05521472543478012,0.0554414801299572,0.05607476457953453,0.08879492431879044,0.09417040646076202,0.09200438112020493,0.06352940946817398
0.0,0.0,0.03759398311376572,0.036231882870197296,0.035587187856435776,0.084870845079422,0.1031390130519867
0.033766232430934906,0.0343007929623127,0.036671366542577744,0.1690140813589096,0.190476194024086,0.18489985167980194,0.18808777630329132,0.04432624205946922,0.09550561755895615,0.010687022469937801,0.0525394044816494,0.03362831845879555
0.0,0.0,0.1538461595773697,0.13777777552604675,0.11787072569131851,0.0595238097012043,0.01858736015856266,0.01984127052128315
0.05263157933950424,0.048526864498853683,0.048526864498853683,0.05090909078717232,0.03244274854660034
0.1463414579629898,0.039950061589479446,0.03619909659028053,0.0364464707672596,0.03407880663871765,0.03429796174168587,0.03773584961891174,0.03755868598818779,0.12951432168483734,0.10869564861059189,0.09988385438919067,0.29253730177879333,0.29607251286506653,0.07384615391492844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01989150047302246,0.0,0.0,0.0,0.007849293760955334
0.007978723384439945,0.007731958758085966,0.00238663493655622,0.0,0.0,0.0
0.0,0.060648802667856216,0.0,0.011283498257398605,0.011461318470537663,0.023676879703998566,0.024251069873571396,0.024320457130670547
0.0,0.0,0.0,0.0,0.0031847134232521057,0.0031152646988630295
0.006097560748457909,0.005509641952812672,0.030581040307879448,0.03975535184144974,0.04062499850988388,0.0,0.0,0.0,0.0416666679084301,0.03921568766236305,0.01827676221728325
0.012711863964796066,0.010830325074493885,0.013333333656191826,0.012605042196810246,0.03187251091003418,0.03076923079788685,0.03187251091003418,0.0,0.0,0.0
0.0,0.0,0.0,0.11564625799655914,0.051020409911870956,0.05649717524647713,0.19254659116268158,0.18902438879013062
0.0,0.0,0.0,0.09947644174098969,0.09947644174098969
0.17715618014335632,0.00968992244452238,0.009389671497046947,0.03504043072462082,0.013812154531478882,0.012489591725170612,0.013215859420597553,0.020282186567783356,0.18700000643730164,0.18831822276115417,0.1145281046628952,0.10724925249814987
0.0,0.0,0.042786069214344025,0.0,0.01807228848338127,0.049425289034843445,0.043743640184402466,0.06357214599847794,0.11434735357761383,0.12045454233884811,0.0,0.0
0.07396870851516724,0.06632652878761292,0.0671834647655487,0.06590621173381805,0.019207682460546494,0.01953602023422718,0.02010050229728222
0.10723860561847687,0.12958435714244843,0.12682481110095978,0.01947040483355522,0.020374897867441177,0.020064204931259155,0.06020066887140274,0.02446102909743786,0.023944804444909096,0.06404593586921692,0.05211726203560829,0.06905829906463623,0.06943192332983017,0.06733712553977966
0.0,0.0,0.0,0.0,0.006896551698446274
0.0,0.0,0.0,0.0,0.10092807561159134,0.10151691734790802,0.4360465109348297,0.35775861144065857,0.38072669506073
0.019246190786361694,0.01909307949244976,0.017467249184846878,0.01787043921649456,0.017569545656442642,0.03451043367385864,0.0,0.0,0.0,0.0,0.0,0.0,0.014470677822828293,0.01515151560306549,0.01576763577759266
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24865831434726715,0.005338078364729881,0.005692599806934595,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020779220387339592,0.0,0.0,0.0
0.037974681705236435,0.03896103799343109,0.0061349691823124886,0.13475176692008972,0.11176470667123795,0.17721518874168396,0.29878050088882446,0.13131313025951385
0.0,0.004479283466935158,0.0,0.0,0.0,0.048463355749845505,0.0,0.0,0.04148471727967262,0.04175824299454689
0.0,0.0,0.0,0.05780346691608429,0.011428571306169033,0.0,0.0,0.0
0.1332436054944992,0.14042553305625916,0.07036536186933517,0.07323943823575974,0.07055631279945374,0.005959475412964821,0.006242197472602129
0.0,0.0765957459807396,0.06844106316566467,0.0,0.0,0.0,0.0,0.1878172606229782,0.04608295112848282,0.03999999910593033,0.04214559495449066,0.04182509332895279,0.051643192768096924,0.0
0.0,0.0,0.0,0.0,0.0685950443148613,0.07211120426654816,0.07087959349155426,0.07267951220273972
0.03130434826016426,0.05418422818183899,0.0589953288435936,0.05781339481472969,0.05797933414578438,0.0694117620587349,0.06888499855995178,0.09857482463121414,0.10030211508274078,0.11788856238126755,0.11551724374294281,0.02745995484292507,0.02738163061439991,0.026830632239580154,0.026286965236067772
0.06563039869070053,0.06408094614744186,0.013355592265725136,0.012738853693008423,0.06208053603768349,0.06271186470985413,0.05781250074505806
0.07193230092525482,0.07296137511730194,0.18476499617099762,0.16051363945007324,0.1474878489971161
0.0,0.0,0.06186612695455551,0.0031347961630672216,0.05485232174396515,0.05088062584400177,0.052419353276491165,0.0,0.13631406426429749,0.14076577126979828,0.13631406426429749,0.14863258600234985,0.09170731902122498,0.09700722247362137,0.091796875
0.265625,0.265625,0.258555144071579,0.026490066200494766,0.024539876729249954
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011428571306169033,0.0,0.0
0.0,0.0,0.05440414324402809,0.04794520512223244,0.05210918188095093,0.08121827244758606,0.08142493665218353,0.08093994855880737,0.042553190141916275
0.04919499158859253,0.07188352942466736,0.04986400902271271,0.048629529774188995,0.06572769582271576,0.059777967631816864,0.017427386716008186,0.018518518656492233,0.01868327334523201,0.025167785584926605,0.0066006602719426155
0.0,0.0,0.0,0.016574585810303688,0.04693140834569931,0.0,0.0,0.0,0.019157087430357933
0.04207119718194008,0.03963414579629898,0.03581267222762108,0.04318936914205551,0.02380952425301075,0.028391167521476746,0.025423727929592133,0.03030303120613098,0.03214285895228386
0.031982943415641785,0.029469547793269157,0.0301204826682806,0.0602409653365612,0.05670103058218956,0.06214689090847969,0.1737629473209381,0.0,0.0649692714214325,0.0845070406794548,0.08064515888690948,0.08395522087812424
0.043611325323581696,0.043611325323581696,0.04194260388612747,0.07416081428527832,0.09777777642011642,0.14612546563148499,0.004732927773147821,0.004331683274358511,0.004635761491954327,0.004530744161456823,0.0,0.0
